,date,store_id,item_id,event_name_1,month,sell_price,wday,weekday,sales,prediction,AE,sales_prediction
13253,2014-10-25,CA_4,FOODS_3_555,No_event,10,1.68,1,Saturday,12,,,12
13254,2014-10-25,CA_3,FOODS_3_586,No_event,10,1.68,1,Saturday,73,,,73
13255,2014-10-25,CA_4,FOODS_3_586,No_event,10,1.68,1,Saturday,24,,,24
13256,2014-10-25,CA_3,FOODS_3_587,No_event,10,2.48,1,Saturday,48,,,48
13257,2014-10-25,CA_4,FOODS_3_587,No_event,10,2.48,1,Saturday,17,,,17
13258,2014-10-25,CA_3,FOODS_3_714,No_event,10,1.58,1,Saturday,24,,,24
13259,2014-10-25,CA_4,FOODS_3_714,No_event,10,1.58,1,Saturday,12,,,12
13260,2014-10-26,CA_3,FOODS_3_090,No_event,10,1.48,2,Sunday,120,,,120
13261,2014-10-26,CA_4,FOODS_3_090,No_event,10,1.48,2,Sunday,37,,,37
13262,2014-10-26,CA_3,FOODS_3_120,No_event,10,4.98,2,Sunday,67,,,67
13263,2014-10-26,CA_4,FOODS_3_120,No_event,10,4.98,2,Sunday,18,,,18
13264,2014-10-26,CA_3,FOODS_3_202,No_event,10,4.38,2,Sunday,47,,,47
13265,2014-10-26,CA_4,FOODS_3_202,No_event,10,4.58,2,Sunday,15,,,15
13266,2014-10-26,CA_3,FOODS_3_252,No_event,10,1.58,2,Sunday,40,,,40
13267,2014-10-26,CA_4,FOODS_3_252,No_event,10,1.58,2,Sunday,11,,,11
13268,2014-10-26,CA_3,FOODS_3_288,No_event,10,1.5,2,Sunday,31,,,31
13269,2014-10-26,CA_4,FOODS_3_288,No_event,10,1.5,2,Sunday,6,,,6
13270,2014-10-26,CA_3,FOODS_3_329,No_event,10,2.98,2,Sunday,23,,,23
13271,2014-10-26,CA_4,FOODS_3_329,No_event,10,2.98,2,Sunday,6,,,6
13272,2014-10-26,CA_3,FOODS_3_555,No_event,10,1.68,2,Sunday,43,,,43
13273,2014-10-26,CA_4,FOODS_3_555,No_event,10,1.68,2,Sunday,7,,,7
13274,2014-10-26,CA_3,FOODS_3_586,No_event,10,1.68,2,Sunday,96,,,96
13275,2014-10-26,CA_4,FOODS_3_586,No_event,10,1.68,2,Sunday,16,,,16
13276,2014-10-26,CA_3,FOODS_3_587,No_event,10,2.48,2,Sunday,65,,,65
13277,2014-10-26,CA_4,FOODS_3_587,No_event,10,2.48,2,Sunday,22,,,22
13278,2014-10-26,CA_3,FOODS_3_714,No_event,10,1.58,2,Sunday,25,,,25
13279,2014-10-26,CA_4,FOODS_3_714,No_event,10,1.58,2,Sunday,5,,,5
13280,2014-10-27,CA_3,FOODS_3_090,No_event,10,1.48,3,Monday,134,,,134
13281,2014-10-27,CA_4,FOODS_3_090,No_event,10,1.48,3,Monday,18,,,18
13282,2014-10-27,CA_3,FOODS_3_120,No_event,10,4.98,3,Monday,69,,,69
13283,2014-10-27,CA_4,FOODS_3_120,No_event,10,4.98,3,Monday,13,,,13
13284,2014-10-27,CA_3,FOODS_3_202,No_event,10,4.38,3,Monday,26,,,26
13285,2014-10-27,CA_4,FOODS_3_202,No_event,10,4.58,3,Monday,10,,,10
13286,2014-10-27,CA_3,FOODS_3_252,No_event,10,1.58,3,Monday,35,,,35
13287,2014-10-27,CA_4,FOODS_3_252,No_event,10,1.58,3,Monday,8,,,8
13288,2014-10-27,CA_3,FOODS_3_288,No_event,10,1.5,3,Monday,23,,,23
13289,2014-10-27,CA_4,FOODS_3_288,No_event,10,1.5,3,Monday,6,,,6
13290,2014-10-27,CA_3,FOODS_3_329,No_event,10,2.98,3,Monday,20,,,20
13291,2014-10-27,CA_4,FOODS_3_329,No_event,10,2.98,3,Monday,8,,,8
13292,2014-10-27,CA_3,FOODS_3_555,No_event,10,1.68,3,Monday,27,,,27
13293,2014-10-27,CA_4,FOODS_3_555,No_event,10,1.68,3,Monday,6,,,6
13294,2014-10-27,CA_3,FOODS_3_586,No_event,10,1.68,3,Monday,72,,,72
13295,2014-10-27,CA_4,FOODS_3_586,No_event,10,1.68,3,Monday,26,,,26
13296,2014-10-27,CA_3,FOODS_3_587,No_event,10,2.48,3,Monday,45,,,45
13297,2014-10-27,CA_4,FOODS_3_587,No_event,10,2.48,3,Monday,21,,,21
13298,2014-10-27,CA_3,FOODS_3_714,No_event,10,1.58,3,Monday,27,,,27
13299,2014-10-27,CA_4,FOODS_3_714,No_event,10,1.58,3,Monday,15,,,15
13300,2014-10-28,CA_3,FOODS_3_090,No_event,10,1.48,4,Tuesday,94,,,94
13301,2014-10-28,CA_4,FOODS_3_090,No_event,10,1.48,4,Tuesday,22,,,22
13302,2014-10-28,CA_3,FOODS_3_120,No_event,10,4.98,4,Tuesday,55,,,55
13303,2014-10-28,CA_4,FOODS_3_120,No_event,10,4.98,4,Tuesday,27,,,27
13304,2014-10-28,CA_3,FOODS_3_202,No_event,10,4.38,4,Tuesday,15,,,15
13305,2014-10-28,CA_4,FOODS_3_202,No_event,10,4.58,4,Tuesday,5,,,5
13306,2014-10-28,CA_3,FOODS_3_252,No_event,10,1.58,4,Tuesday,26,,,26
13307,2014-10-28,CA_4,FOODS_3_252,No_event,10,1.58,4,Tuesday,6,,,6
13308,2014-10-28,CA_3,FOODS_3_288,No_event,10,1.5,4,Tuesday,12,,,12
13309,2014-10-28,CA_4,FOODS_3_288,No_event,10,1.5,4,Tuesday,6,,,6
13310,2014-10-28,CA_3,FOODS_3_329,No_event,10,2.98,4,Tuesday,8,,,8
13311,2014-10-28,CA_4,FOODS_3_329,No_event,10,2.98,4,Tuesday,5,,,5
13312,2014-10-28,CA_3,FOODS_3_555,No_event,10,1.68,4,Tuesday,31,,,31
13313,2014-10-28,CA_4,FOODS_3_555,No_event,10,1.68,4,Tuesday,7,,,7
13314,2014-10-28,CA_3,FOODS_3_586,No_event,10,1.68,4,Tuesday,49,,,49
13315,2014-10-28,CA_4,FOODS_3_586,No_event,10,1.68,4,Tuesday,20,,,20
13316,2014-10-28,CA_3,FOODS_3_587,No_event,10,2.48,4,Tuesday,35,,,35
13317,2014-10-28,CA_4,FOODS_3_587,No_event,10,2.48,4,Tuesday,14,,,14
13318,2014-10-28,CA_3,FOODS_3_714,No_event,10,1.58,4,Tuesday,12,,,12
13319,2014-10-28,CA_4,FOODS_3_714,No_event,10,1.58,4,Tuesday,5,,,5
13320,2014-10-29,CA_3,FOODS_3_090,No_event,10,1.48,5,Wednesday,95,,,95
13321,2014-10-29,CA_4,FOODS_3_090,No_event,10,1.48,5,Wednesday,23,,,23
13322,2014-10-29,CA_3,FOODS_3_120,No_event,10,4.98,5,Wednesday,62,,,62
13323,2014-10-29,CA_4,FOODS_3_120,No_event,10,4.98,5,Wednesday,21,,,21
13324,2014-10-29,CA_3,FOODS_3_202,No_event,10,4.38,5,Wednesday,5,,,5
13325,2014-10-29,CA_4,FOODS_3_202,No_event,10,4.58,5,Wednesday,10,,,10
13326,2014-10-29,CA_3,FOODS_3_252,No_event,10,1.58,5,Wednesday,41,,,41
13327,2014-10-29,CA_4,FOODS_3_252,No_event,10,1.58,5,Wednesday,8,,,8
13328,2014-10-29,CA_3,FOODS_3_288,No_event,10,1.5,5,Wednesday,29,,,29
13329,2014-10-29,CA_4,FOODS_3_288,No_event,10,1.5,5,Wednesday,11,,,11
13330,2014-10-29,CA_3,FOODS_3_329,No_event,10,2.98,5,Wednesday,12,,,12
13331,2014-10-29,CA_4,FOODS_3_329,No_event,10,2.98,5,Wednesday,4,,,4
13332,2014-10-29,CA_3,FOODS_3_555,No_event,10,1.68,5,Wednesday,28,,,28
13333,2014-10-29,CA_4,FOODS_3_555,No_event,10,1.68,5,Wednesday,8,,,8
13334,2014-10-29,CA_3,FOODS_3_586,No_event,10,1.68,5,Wednesday,58,,,58
13335,2014-10-29,CA_4,FOODS_3_586,No_event,10,1.68,5,Wednesday,20,,,20
13336,2014-10-29,CA_3,FOODS_3_587,No_event,10,2.48,5,Wednesday,29,,,29
13337,2014-10-29,CA_4,FOODS_3_587,No_event,10,2.48,5,Wednesday,24,,,24
13338,2014-10-29,CA_3,FOODS_3_714,No_event,10,1.58,5,Wednesday,14,,,14
13339,2014-10-29,CA_4,FOODS_3_714,No_event,10,1.58,5,Wednesday,10,,,10
13340,2014-10-30,CA_3,FOODS_3_090,No_event,10,1.48,6,Thursday,140,,,140
13341,2014-10-30,CA_4,FOODS_3_090,No_event,10,1.48,6,Thursday,27,,,27
13342,2014-10-30,CA_3,FOODS_3_120,No_event,10,4.98,6,Thursday,53,,,53
13343,2014-10-30,CA_4,FOODS_3_120,No_event,10,4.98,6,Thursday,7,,,7
13344,2014-10-30,CA_3,FOODS_3_202,No_event,10,4.38,6,Thursday,0,,,0
13345,2014-10-30,CA_4,FOODS_3_202,No_event,10,4.58,6,Thursday,13,,,13
13346,2014-10-30,CA_3,FOODS_3_252,No_event,10,1.58,6,Thursday,42,,,42
13347,2014-10-30,CA_4,FOODS_3_252,No_event,10,1.58,6,Thursday,12,,,12
13348,2014-10-30,CA_3,FOODS_3_288,No_event,10,1.5,6,Thursday,41,,,41
13349,2014-10-30,CA_4,FOODS_3_288,No_event,10,1.5,6,Thursday,2,,,2
13350,2014-10-30,CA_3,FOODS_3_329,No_event,10,2.98,6,Thursday,8,,,8
13351,2014-10-30,CA_4,FOODS_3_329,No_event,10,2.98,6,Thursday,7,,,7
13352,2014-10-30,CA_3,FOODS_3_555,No_event,10,1.68,6,Thursday,35,,,35
13353,2014-10-30,CA_4,FOODS_3_555,No_event,10,1.68,6,Thursday,9,,,9
13354,2014-10-30,CA_3,FOODS_3_586,No_event,10,1.68,6,Thursday,75,,,75
13355,2014-10-30,CA_4,FOODS_3_586,No_event,10,1.68,6,Thursday,24,,,24
13356,2014-10-30,CA_3,FOODS_3_587,No_event,10,2.48,6,Thursday,44,,,44
13357,2014-10-30,CA_4,FOODS_3_587,No_event,10,2.48,6,Thursday,11,,,11
13358,2014-10-30,CA_3,FOODS_3_714,No_event,10,1.58,6,Thursday,18,,,18
13359,2014-10-30,CA_4,FOODS_3_714,No_event,10,1.58,6,Thursday,13,,,13
13360,2014-10-31,CA_3,FOODS_3_090,Halloween,10,1.48,7,Friday,200,,,200
13361,2014-10-31,CA_4,FOODS_3_090,Halloween,10,1.48,7,Friday,42,,,42
13362,2014-10-31,CA_3,FOODS_3_120,Halloween,10,4.98,7,Friday,43,,,43
13363,2014-10-31,CA_4,FOODS_3_120,Halloween,10,4.98,7,Friday,9,,,9
13364,2014-10-31,CA_3,FOODS_3_202,Halloween,10,4.38,7,Friday,2,,,2
13365,2014-10-31,CA_4,FOODS_3_202,Halloween,10,4.58,7,Friday,16,,,16
13366,2014-10-31,CA_3,FOODS_3_252,Halloween,10,1.58,7,Friday,39,,,39
13367,2014-10-31,CA_4,FOODS_3_252,Halloween,10,1.58,7,Friday,13,,,13
13368,2014-10-31,CA_3,FOODS_3_288,Halloween,10,1.5,7,Friday,29,,,29
13369,2014-10-31,CA_4,FOODS_3_288,Halloween,10,1.5,7,Friday,1,,,1
13370,2014-10-31,CA_3,FOODS_3_329,Halloween,10,2.98,7,Friday,11,,,11
13371,2014-10-31,CA_4,FOODS_3_329,Halloween,10,2.98,7,Friday,7,,,7
13372,2014-10-31,CA_3,FOODS_3_555,Halloween,10,1.68,7,Friday,24,,,24
13373,2014-10-31,CA_4,FOODS_3_555,Halloween,10,1.68,7,Friday,9,,,9
13374,2014-10-31,CA_3,FOODS_3_586,Halloween,10,1.68,7,Friday,55,,,55
13375,2014-10-31,CA_4,FOODS_3_586,Halloween,10,1.68,7,Friday,20,,,20
13376,2014-10-31,CA_3,FOODS_3_587,Halloween,10,2.48,7,Friday,32,,,32
13377,2014-10-31,CA_4,FOODS_3_587,Halloween,10,2.48,7,Friday,24,,,24
13378,2014-10-31,CA_3,FOODS_3_714,Halloween,10,1.58,7,Friday,10,,,10
13379,2014-10-31,CA_4,FOODS_3_714,Halloween,10,1.58,7,Friday,10,,,10
13380,2014-11-01,CA_3,FOODS_3_090,No_event,11,1.48,1,Saturday,186,,,186
13381,2014-11-01,CA_4,FOODS_3_090,No_event,11,1.48,1,Saturday,42,,,42
13382,2014-11-01,CA_3,FOODS_3_120,No_event,11,4.98,1,Saturday,80,,,80
13383,2014-11-01,CA_4,FOODS_3_120,No_event,11,4.98,1,Saturday,32,,,32
13384,2014-11-01,CA_3,FOODS_3_202,No_event,11,4.58,1,Saturday,26,,,26
13385,2014-11-01,CA_4,FOODS_3_202,No_event,11,4.58,1,Saturday,11,,,11
13386,2014-11-01,CA_3,FOODS_3_252,No_event,11,1.58,1,Saturday,54,,,54
13387,2014-11-01,CA_4,FOODS_3_252,No_event,11,1.58,1,Saturday,13,,,13
13388,2014-11-01,CA_3,FOODS_3_288,No_event,11,1.5,1,Saturday,53,,,53
13389,2014-11-01,CA_4,FOODS_3_288,No_event,11,1.5,1,Saturday,5,,,5
13390,2014-11-01,CA_3,FOODS_3_329,No_event,11,2.98,1,Saturday,31,,,31
13391,2014-11-01,CA_4,FOODS_3_329,No_event,11,2.98,1,Saturday,10,,,10
13392,2014-11-01,CA_3,FOODS_3_555,No_event,11,1.68,1,Saturday,43,,,43
13393,2014-11-01,CA_4,FOODS_3_555,No_event,11,1.68,1,Saturday,9,,,9
13394,2014-11-01,CA_3,FOODS_3_586,No_event,11,1.68,1,Saturday,95,,,95
13395,2014-11-01,CA_4,FOODS_3_586,No_event,11,1.68,1,Saturday,27,,,27
13396,2014-11-01,CA_3,FOODS_3_587,No_event,11,2.48,1,Saturday,59,,,59
13397,2014-11-01,CA_4,FOODS_3_587,No_event,11,2.48,1,Saturday,23,,,23
13398,2014-11-01,CA_3,FOODS_3_714,No_event,11,1.58,1,Saturday,33,,,33
13399,2014-11-01,CA_4,FOODS_3_714,No_event,11,1.58,1,Saturday,7,,,7
13400,2014-11-02,CA_3,FOODS_3_090,No_event,11,1.48,2,Sunday,137,,,137
13401,2014-11-02,CA_4,FOODS_3_090,No_event,11,1.48,2,Sunday,31,,,31
13402,2014-11-02,CA_3,FOODS_3_120,No_event,11,4.98,2,Sunday,83,,,83
13403,2014-11-02,CA_4,FOODS_3_120,No_event,11,4.98,2,Sunday,34,,,34
13404,2014-11-02,CA_3,FOODS_3_202,No_event,11,4.58,2,Sunday,33,,,33
13405,2014-11-02,CA_4,FOODS_3_202,No_event,11,4.58,2,Sunday,15,,,15
13406,2014-11-02,CA_3,FOODS_3_252,No_event,11,1.58,2,Sunday,40,,,40
13407,2014-11-02,CA_4,FOODS_3_252,No_event,11,1.58,2,Sunday,7,,,7
13408,2014-11-02,CA_3,FOODS_3_288,No_event,11,1.5,2,Sunday,64,,,64
13409,2014-11-02,CA_4,FOODS_3_288,No_event,11,1.5,2,Sunday,8,,,8
13410,2014-11-02,CA_3,FOODS_3_329,No_event,11,2.98,2,Sunday,39,,,39
13411,2014-11-02,CA_4,FOODS_3_329,No_event,11,2.98,2,Sunday,6,,,6
13412,2014-11-02,CA_3,FOODS_3_555,No_event,11,1.68,2,Sunday,43,,,43
13413,2014-11-02,CA_4,FOODS_3_555,No_event,11,1.68,2,Sunday,13,,,13
13414,2014-11-02,CA_3,FOODS_3_586,No_event,11,1.68,2,Sunday,97,,,97
13415,2014-11-02,CA_4,FOODS_3_586,No_event,11,1.68,2,Sunday,22,,,22
13416,2014-11-02,CA_3,FOODS_3_587,No_event,11,2.48,2,Sunday,77,,,77
13417,2014-11-02,CA_4,FOODS_3_587,No_event,11,2.48,2,Sunday,32,,,32
13418,2014-11-02,CA_3,FOODS_3_714,No_event,11,1.58,2,Sunday,31,,,31
13419,2014-11-02,CA_4,FOODS_3_714,No_event,11,1.58,2,Sunday,15,,,15
13420,2014-11-03,CA_3,FOODS_3_090,No_event,11,1.48,3,Monday,90,,,90
13421,2014-11-03,CA_4,FOODS_3_090,No_event,11,1.48,3,Monday,25,,,25
13422,2014-11-03,CA_3,FOODS_3_120,No_event,11,4.98,3,Monday,90,,,90
13423,2014-11-03,CA_4,FOODS_3_120,No_event,11,4.98,3,Monday,8,,,8
13424,2014-11-03,CA_3,FOODS_3_202,No_event,11,4.58,3,Monday,29,,,29
13425,2014-11-03,CA_4,FOODS_3_202,No_event,11,4.58,3,Monday,12,,,12
13426,2014-11-03,CA_3,FOODS_3_252,No_event,11,1.58,3,Monday,29,,,29
13427,2014-11-03,CA_4,FOODS_3_252,No_event,11,1.58,3,Monday,10,,,10
13428,2014-11-03,CA_3,FOODS_3_288,No_event,11,1.5,3,Monday,41,,,41
13429,2014-11-03,CA_4,FOODS_3_288,No_event,11,1.5,3,Monday,7,,,7
13430,2014-11-03,CA_3,FOODS_3_329,No_event,11,2.98,3,Monday,24,,,24
13431,2014-11-03,CA_4,FOODS_3_329,No_event,11,2.98,3,Monday,4,,,4
13432,2014-11-03,CA_3,FOODS_3_555,No_event,11,1.68,3,Monday,36,,,36
13433,2014-11-03,CA_4,FOODS_3_555,No_event,11,1.68,3,Monday,5,,,5
13434,2014-11-03,CA_3,FOODS_3_586,No_event,11,1.68,3,Monday,61,,,61
13435,2014-11-03,CA_4,FOODS_3_586,No_event,11,1.68,3,Monday,22,,,22
13436,2014-11-03,CA_3,FOODS_3_587,No_event,11,2.48,3,Monday,42,,,42
13437,2014-11-03,CA_4,FOODS_3_587,No_event,11,2.48,3,Monday,14,,,14
13438,2014-11-03,CA_3,FOODS_3_714,No_event,11,1.58,3,Monday,22,,,22
13439,2014-11-03,CA_4,FOODS_3_714,No_event,11,1.58,3,Monday,4,,,4
13440,2014-11-04,CA_3,FOODS_3_090,No_event,11,1.48,4,Tuesday,155,,,155
13441,2014-11-04,CA_4,FOODS_3_090,No_event,11,1.48,4,Tuesday,19,,,19
13442,2014-11-04,CA_3,FOODS_3_120,No_event,11,4.98,4,Tuesday,88,,,88
13443,2014-11-04,CA_4,FOODS_3_120,No_event,11,4.98,4,Tuesday,24,,,24
13444,2014-11-04,CA_3,FOODS_3_202,No_event,11,4.58,4,Tuesday,21,,,21
13445,2014-11-04,CA_4,FOODS_3_202,No_event,11,4.58,4,Tuesday,6,,,6
13446,2014-11-04,CA_3,FOODS_3_252,No_event,11,1.58,4,Tuesday,38,,,38
13447,2014-11-04,CA_4,FOODS_3_252,No_event,11,1.58,4,Tuesday,7,,,7
13448,2014-11-04,CA_3,FOODS_3_288,No_event,11,1.5,4,Tuesday,27,,,27
13449,2014-11-04,CA_4,FOODS_3_288,No_event,11,1.5,4,Tuesday,0,,,0
13450,2014-11-04,CA_3,FOODS_3_329,No_event,11,2.98,4,Tuesday,34,,,34
13451,2014-11-04,CA_4,FOODS_3_329,No_event,11,2.98,4,Tuesday,5,,,5
13452,2014-11-04,CA_3,FOODS_3_555,No_event,11,1.68,4,Tuesday,25,,,25
13453,2014-11-04,CA_4,FOODS_3_555,No_event,11,1.68,4,Tuesday,9,,,9
13454,2014-11-04,CA_3,FOODS_3_586,No_event,11,1.68,4,Tuesday,72,,,72
13455,2014-11-04,CA_4,FOODS_3_586,No_event,11,1.68,4,Tuesday,24,,,24
13456,2014-11-04,CA_3,FOODS_3_587,No_event,11,2.48,4,Tuesday,47,,,47
13457,2014-11-04,CA_4,FOODS_3_587,No_event,11,2.48,4,Tuesday,13,,,13
13458,2014-11-04,CA_3,FOODS_3_714,No_event,11,1.58,4,Tuesday,14,,,14
13459,2014-11-04,CA_4,FOODS_3_714,No_event,11,1.58,4,Tuesday,10,,,10
13460,2014-11-05,CA_3,FOODS_3_090,No_event,11,1.48,5,Wednesday,85,,,85
13461,2014-11-05,CA_4,FOODS_3_090,No_event,11,1.48,5,Wednesday,20,,,20
13462,2014-11-05,CA_3,FOODS_3_120,No_event,11,4.98,5,Wednesday,81,,,81
13463,2014-11-05,CA_4,FOODS_3_120,No_event,11,4.98,5,Wednesday,16,,,16
13464,2014-11-05,CA_3,FOODS_3_202,No_event,11,4.58,5,Wednesday,26,,,26
13465,2014-11-05,CA_4,FOODS_3_202,No_event,11,4.58,5,Wednesday,17,,,17
13466,2014-11-05,CA_3,FOODS_3_252,No_event,11,1.58,5,Wednesday,19,,,19
13467,2014-11-05,CA_4,FOODS_3_252,No_event,11,1.58,5,Wednesday,14,,,14
13468,2014-11-05,CA_3,FOODS_3_288,No_event,11,1.5,5,Wednesday,16,,,16
13469,2014-11-05,CA_4,FOODS_3_288,No_event,11,1.5,5,Wednesday,0,,,0
13470,2014-11-05,CA_3,FOODS_3_329,No_event,11,2.98,5,Wednesday,53,,,53
13471,2014-11-05,CA_4,FOODS_3_329,No_event,11,2.98,5,Wednesday,11,,,11
13472,2014-11-05,CA_3,FOODS_3_555,No_event,11,1.68,5,Wednesday,29,,,29
13473,2014-11-05,CA_4,FOODS_3_555,No_event,11,1.68,5,Wednesday,13,,,13
13474,2014-11-05,CA_3,FOODS_3_586,No_event,11,1.68,5,Wednesday,78,,,78
13475,2014-11-05,CA_4,FOODS_3_586,No_event,11,1.68,5,Wednesday,25,,,25
13476,2014-11-05,CA_3,FOODS_3_587,No_event,11,2.48,5,Wednesday,38,,,38
13477,2014-11-05,CA_4,FOODS_3_587,No_event,11,2.48,5,Wednesday,17,,,17
13478,2014-11-05,CA_3,FOODS_3_714,No_event,11,1.58,5,Wednesday,16,,,16
13479,2014-11-05,CA_4,FOODS_3_714,No_event,11,1.58,5,Wednesday,12,,,12
13480,2014-11-06,CA_3,FOODS_3_090,No_event,11,1.48,6,Thursday,95,,,95
13481,2014-11-06,CA_4,FOODS_3_090,No_event,11,1.48,6,Thursday,23,,,23
13482,2014-11-06,CA_3,FOODS_3_120,No_event,11,4.98,6,Thursday,60,,,60
13483,2014-11-06,CA_4,FOODS_3_120,No_event,11,4.98,6,Thursday,13,,,13
13484,2014-11-06,CA_3,FOODS_3_202,No_event,11,4.58,6,Thursday,35,,,35
13485,2014-11-06,CA_4,FOODS_3_202,No_event,11,4.58,6,Thursday,11,,,11
13486,2014-11-06,CA_3,FOODS_3_252,No_event,11,1.58,6,Thursday,35,,,35
13487,2014-11-06,CA_4,FOODS_3_252,No_event,11,1.58,6,Thursday,11,,,11
13488,2014-11-06,CA_3,FOODS_3_288,No_event,11,1.5,6,Thursday,12,,,12
13489,2014-11-06,CA_4,FOODS_3_288,No_event,11,1.5,6,Thursday,0,,,0
13490,2014-11-06,CA_3,FOODS_3_329,No_event,11,2.98,6,Thursday,64,,,64
13491,2014-11-06,CA_4,FOODS_3_329,No_event,11,2.98,6,Thursday,14,,,14
13492,2014-11-06,CA_3,FOODS_3_555,No_event,11,1.68,6,Thursday,18,,,18
13493,2014-11-06,CA_4,FOODS_3_555,No_event,11,1.68,6,Thursday,8,,,8
13494,2014-11-06,CA_3,FOODS_3_586,No_event,11,1.68,6,Thursday,69,,,69
13495,2014-11-06,CA_4,FOODS_3_586,No_event,11,1.68,6,Thursday,17,,,17
13496,2014-11-06,CA_3,FOODS_3_587,No_event,11,2.48,6,Thursday,47,,,47
13497,2014-11-06,CA_4,FOODS_3_587,No_event,11,2.48,6,Thursday,29,,,29
13498,2014-11-06,CA_3,FOODS_3_714,No_event,11,1.58,6,Thursday,18,,,18
13499,2014-11-06,CA_4,FOODS_3_714,No_event,11,1.58,6,Thursday,7,,,7
13500,2014-11-07,CA_3,FOODS_3_090,No_event,11,1.48,7,Friday,155,,,155
13501,2014-11-07,CA_4,FOODS_3_090,No_event,11,1.48,7,Friday,25,,,25
13502,2014-11-07,CA_3,FOODS_3_120,No_event,11,4.98,7,Friday,52,,,52
13503,2014-11-07,CA_4,FOODS_3_120,No_event,11,4.98,7,Friday,24,,,24
13504,2014-11-07,CA_3,FOODS_3_202,No_event,11,4.58,7,Friday,22,,,22
13505,2014-11-07,CA_4,FOODS_3_202,No_event,11,4.58,7,Friday,12,,,12
13506,2014-11-07,CA_3,FOODS_3_252,No_event,11,1.58,7,Friday,35,,,35
13507,2014-11-07,CA_4,FOODS_3_252,No_event,11,1.58,7,Friday,14,,,14
13508,2014-11-07,CA_3,FOODS_3_288,No_event,11,1.5,7,Friday,9,,,9
13509,2014-11-07,CA_4,FOODS_3_288,No_event,11,1.5,7,Friday,0,,,0
13510,2014-11-07,CA_3,FOODS_3_329,No_event,11,2.98,7,Friday,40,,,40
13511,2014-11-07,CA_4,FOODS_3_329,No_event,11,2.98,7,Friday,11,,,11
13512,2014-11-07,CA_3,FOODS_3_555,No_event,11,1.68,7,Friday,30,,,30
13513,2014-11-07,CA_4,FOODS_3_555,No_event,11,1.68,7,Friday,8,,,8
13514,2014-11-07,CA_3,FOODS_3_586,No_event,11,1.68,7,Friday,63,,,63
13515,2014-11-07,CA_4,FOODS_3_586,No_event,11,1.68,7,Friday,24,,,24
13516,2014-11-07,CA_3,FOODS_3_587,No_event,11,2.48,7,Friday,42,,,42
13517,2014-11-07,CA_4,FOODS_3_587,No_event,11,2.48,7,Friday,13,,,13
13518,2014-11-07,CA_3,FOODS_3_714,No_event,11,1.58,7,Friday,20,,,20
13519,2014-11-07,CA_4,FOODS_3_714,No_event,11,1.58,7,Friday,14,,,14
13520,2014-11-08,CA_3,FOODS_3_090,No_event,11,1.48,1,Saturday,126,,,126
13521,2014-11-08,CA_4,FOODS_3_090,No_event,11,1.48,1,Saturday,53,,,53
13522,2014-11-08,CA_3,FOODS_3_120,No_event,11,4.98,1,Saturday,83,,,83
13523,2014-11-08,CA_4,FOODS_3_120,No_event,11,4.98,1,Saturday,28,,,28
13524,2014-11-08,CA_3,FOODS_3_202,No_event,11,4.58,1,Saturday,31,,,31
13525,2014-11-08,CA_4,FOODS_3_202,No_event,11,4.58,1,Saturday,12,,,12
13526,2014-11-08,CA_3,FOODS_3_252,No_event,11,1.58,1,Saturday,66,,,66
13527,2014-11-08,CA_4,FOODS_3_252,No_event,11,1.58,1,Saturday,12,,,12
13528,2014-11-08,CA_3,FOODS_3_288,No_event,11,1.5,1,Saturday,62,,,62
13529,2014-11-08,CA_4,FOODS_3_288,No_event,11,1.5,1,Saturday,0,,,0
13530,2014-11-08,CA_3,FOODS_3_329,No_event,11,2.98,1,Saturday,53,,,53
13531,2014-11-08,CA_4,FOODS_3_329,No_event,11,2.98,1,Saturday,14,,,14
13532,2014-11-08,CA_3,FOODS_3_555,No_event,11,1.68,1,Saturday,36,,,36
13533,2014-11-08,CA_4,FOODS_3_555,No_event,11,1.68,1,Saturday,8,,,8
13534,2014-11-08,CA_3,FOODS_3_586,No_event,11,1.68,1,Saturday,84,,,84
13535,2014-11-08,CA_4,FOODS_3_586,No_event,11,1.68,1,Saturday,18,,,18
13536,2014-11-08,CA_3,FOODS_3_587,No_event,11,2.48,1,Saturday,50,,,50
13537,2014-11-08,CA_4,FOODS_3_587,No_event,11,2.48,1,Saturday,24,,,24
13538,2014-11-08,CA_3,FOODS_3_714,No_event,11,1.58,1,Saturday,27,,,27
13539,2014-11-08,CA_4,FOODS_3_714,No_event,11,1.58,1,Saturday,14,,,14
13540,2014-11-09,CA_3,FOODS_3_090,No_event,11,1.48,2,Sunday,137,,,137
13541,2014-11-09,CA_4,FOODS_3_090,No_event,11,1.48,2,Sunday,27,,,27
13542,2014-11-09,CA_3,FOODS_3_120,No_event,11,4.98,2,Sunday,65,,,65
13543,2014-11-09,CA_4,FOODS_3_120,No_event,11,4.98,2,Sunday,32,,,32
13544,2014-11-09,CA_3,FOODS_3_202,No_event,11,4.58,2,Sunday,51,,,51
13545,2014-11-09,CA_4,FOODS_3_202,No_event,11,4.58,2,Sunday,12,,,12
13546,2014-11-09,CA_3,FOODS_3_252,No_event,11,1.58,2,Sunday,52,,,52
13547,2014-11-09,CA_4,FOODS_3_252,No_event,11,1.58,2,Sunday,16,,,16
13548,2014-11-09,CA_3,FOODS_3_288,No_event,11,1.5,2,Sunday,47,,,47
